2026-02-05 18:47:12,784 - INFO - Loading CSV from output_with_qs_match.csv
2026-02-05 18:47:12,841 - INFO - Processing 19706 authors starting from row 0
2026-02-05 18:52:49,169 - INFO - Row 1269/19706: Searching for Graell, M.S.
2026-02-05 18:52:49,783 - INFO - Row 1270/19706: Searching for Maldonado, C.
2026-02-05 18:52:50,029 - INFO - Row 1271/19706: Searching for Borquez, M.
2026-02-05 18:52:50,275 - INFO - Row 1272/19706: Searching for Canales, I.
2026-02-05 18:52:50,520 - INFO - Row 1273/19706: Searching for Yadav, A.
2026-02-05 18:52:50,776 - INFO - Row 1274/19706: Searching for Hazarika, I.K.
2026-02-05 18:52:51,035 - INFO - Row 1275/19706: Searching for Raj, A.
2026-02-05 18:52:51,260 - ERROR - Error searching for title 'EMPOWERING FINANCIAL WELL-BEING THROUGH FINANCIAL LITERACY: A COMPARATIVE ANALYSIS OF WELFARE RECIPIENTS AND NON-RECIPIENTS IN GAYA DISTRICT, BIHAR; WZMACNIANIE DOBROBYTU FINANSOWEGO POPRZEZ UMIEJĘTNOŚCI FINANSOWE: ANALIZA PORÓWNAWCZA OSÓB KORZYSTAJĄCYCH I NIEKORZYSTAJĄCYCH Z POMOCY SPOŁECZNEJ W DYSTRYKCIE GAYA W STANIE BIHAR': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3AEMPOWERING+FINANCIAL+WELL-BEING+THROUGH+FINANCIAL+LITERACY%3A+A+COMPARATIVE+ANALYSIS+OF+WELFARE+RECIPIENTS+AND+NON-RECIPIENTS+IN+GAYA+DISTRICT%2C+BIHAR%3B+WZMACNIANIE+DOBROBYTU+FINANSOWEGO+POPRZEZ+UMIEJ%C4%98TNO%C5%9ACI+FINANSOWE%3A+ANALIZA+POR%C3%93WNAWCZA+OS%C3%93B+KORZYSTAJ%C4%84CYCH+I+NIEKORZYSTAJ%C4%84CYCH+Z+POMOCY+SPO%C5%81ECZNEJ+W+DYSTRYKCIE+GAYA+W+STANIE+BIHAR&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 18:52:51,261 - INFO - Row 1276/19706: Searching for Nayak, S.K.
2026-02-05 18:52:51,461 - ERROR - Error searching for title 'EMPOWERING FINANCIAL WELL-BEING THROUGH FINANCIAL LITERACY: A COMPARATIVE ANALYSIS OF WELFARE RECIPIENTS AND NON-RECIPIENTS IN GAYA DISTRICT, BIHAR; WZMACNIANIE DOBROBYTU FINANSOWEGO POPRZEZ UMIEJĘTNOŚCI FINANSOWE: ANALIZA PORÓWNAWCZA OSÓB KORZYSTAJĄCYCH I NIEKORZYSTAJĄCYCH Z POMOCY SPOŁECZNEJ W DYSTRYKCIE GAYA W STANIE BIHAR': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3AEMPOWERING+FINANCIAL+WELL-BEING+THROUGH+FINANCIAL+LITERACY%3A+A+COMPARATIVE+ANALYSIS+OF+WELFARE+RECIPIENTS+AND+NON-RECIPIENTS+IN+GAYA+DISTRICT%2C+BIHAR%3B+WZMACNIANIE+DOBROBYTU+FINANSOWEGO+POPRZEZ+UMIEJ%C4%98TNO%C5%9ACI+FINANSOWE%3A+ANALIZA+POR%C3%93WNAWCZA+OS%C3%93B+KORZYSTAJ%C4%84CYCH+I+NIEKORZYSTAJ%C4%84CYCH+Z+POMOCY+SPO%C5%81ECZNEJ+W+DYSTRYKCIE+GAYA+W+STANIE+BIHAR&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 18:52:51,462 - INFO - Row 1277/19706: Searching for Azmi, A.N.
2026-02-05 18:52:51,722 - INFO - Row 1278/19706: Searching for Yusfiarto, R.
2026-02-05 18:52:51,966 - INFO - Row 1279/19706: Searching for Abdeljawad, I.
2026-02-05 18:52:52,198 - INFO - Row 1280/19706: Searching for Syarifah, L.
2026-02-05 18:52:52,441 - INFO - Row 1281/19706: Searching for Al Munawaroh, F.
2026-02-05 18:52:52,675 - ERROR - Error searching for title 'THE ROLE OF DIGITAL PAYMENT ADOPTION IN MEDIATING THE EFFECT OF FINANCIAL LITERACY, PERFORMANCE EXPECTANCY, EFFORT EXPECTANCY, AND DIGITAL LITERACY ON SMES PERFORMANCE': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3ATHE+ROLE+OF+DIGITAL+PAYMENT+ADOPTION+IN+MEDIATING+THE+EFFECT+OF+FINANCIAL+LITERACY%2C+PERFORMANCE+EXPECTANCY%2C+EFFORT+EXPECTANCY%2C+AND+DIGITAL+LITERACY+ON+SMES+PERFORMANCE&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 18:52:52,677 - INFO - Row 1282/19706: Searching for Haviv, N.
2026-02-05 18:52:52,925 - INFO - Row 1283/19706: Searching for Roe-Sepowitz, D.
2026-02-05 18:52:53,164 - INFO - Row 1284/19706: Searching for Moolman, J.
2026-02-05 18:52:53,404 - INFO - Row 1285/19706: Searching for Agarwal, A.
2026-02-05 18:52:53,645 - INFO - Row 1286/19706: Searching for Rao, N.V.M.
2026-02-05 18:52:53,875 - INFO - Row 1287/19706: Searching for Kraiwanit, T.
2026-02-05 18:52:54,121 - INFO - Row 1288/19706: Searching for Das, V.
2026-02-05 18:52:54,698 - INFO - Row 1289/19706: Searching for Wiersma, J.T.E.
2026-02-05 18:52:55,008 - INFO - Row 1290/19706: Searching for Alessie, R.J.M.
2026-02-05 18:52:55,321 - INFO - Row 1291/19706: Searching for Kalwij, A.S.
2026-02-05 18:52:55,591 - INFO - Row 1292/19706: Searching for Lusardi, A.
2026-02-05 18:52:55,820 - INFO - Row 1293/19706: Searching for van Rooij, M.C.J.
2026-02-05 18:52:56,048 - INFO - Row 1294/19706: Searching for Porto, N.
2026-02-05 18:52:56,317 - INFO - Row 1295/19706: Searching for Mottola, G.R.
2026-02-05 18:52:56,546 - INFO - Row 1296/19706: Searching for Pattnaik, S.
2026-02-05 18:52:56,761 - ERROR - Error searching for title 'Exploring the Nexus of Robotic Advisory, Digital Fluency, and Financial Literacy in the Future Investment Landscape - A Systematic Review': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3AExploring+the+Nexus+of+Robotic+Advisory%2C+Digital+Fluency%2C+and+Financial+Literacy+in+the+Future+Investment+Landscape+-+A+Systematic+Review&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 18:52:56,762 - INFO - Row 1297/19706: Searching for Hota, S.L.
2026-02-05 18:52:56,987 - ERROR - Error searching for title 'Exploring the Nexus of Robotic Advisory, Digital Fluency, and Financial Literacy in the Future Investment Landscape - A Systematic Review': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3AExploring+the+Nexus+of+Robotic+Advisory%2C+Digital+Fluency%2C+and+Financial+Literacy+in+the+Future+Investment+Landscape+-+A+Systematic+Review&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 18:52:56,988 - INFO - Row 1298/19706: Searching for Heng, B.L.J.
2026-02-05 18:52:57,464 - INFO - Row 1299/19706: Searching for Ali, R.
2026-02-05 18:52:57,717 - INFO - Row 1300/19706: Searching for Hong, C.
2026-02-05 18:52:58,217 - INFO - Checkpoint: Saved progress at row 1300
2026-02-05 18:52:58,219 - INFO - Row 1301/19706: Searching for He, Q.
2026-02-05 18:52:58,691 - INFO - Row 1302/19706: Searching for Jones, W.A.
2026-02-05 18:52:58,914 - INFO - Row 1303/19706: Searching for Chakona, G.
2026-02-05 18:52:59,163 - INFO - Row 1304/19706: Searching for Li, H.
2026-02-05 18:52:59,611 - INFO - Row 1305/19706: Searching for Zhang, R.
2026-02-05 18:52:59,852 - INFO - Row 1306/19706: Searching for Naz, M.A.
2026-02-05 18:53:00,062 - ERROR - Error searching for title 'The Impact of CEO Attributes on Working Capital Management: Insight From Gender, Financial Literacy, and Experience': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3AThe+Impact+of+CEO+Attributes+on+Working+Capital+Management%3A+Insight+From+Gender%2C+Financial+Literacy%2C+and+Experience&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 18:53:00,063 - INFO - Row 1307/19706: Searching for Ali, R.
2026-02-05 18:53:00,262 - ERROR - Error searching for title 'The Impact of CEO Attributes on Working Capital Management: Insight From Gender, Financial Literacy, and Experience': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3AThe+Impact+of+CEO+Attributes+on+Working+Capital+Management%3A+Insight+From+Gender%2C+Financial+Literacy%2C+and+Experience&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 18:53:00,263 - INFO - Row 1308/19706: Searching for Elamer, A.
2026-02-05 18:53:00,461 - ERROR - Error searching for title 'The Impact of CEO Attributes on Working Capital Management: Insight From Gender, Financial Literacy, and Experience': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3AThe+Impact+of+CEO+Attributes+on+Working+Capital+Management%3A+Insight+From+Gender%2C+Financial+Literacy%2C+and+Experience&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 18:53:00,462 - INFO - Row 1309/19706: Searching for Manion, M.F.
2026-02-05 18:53:00,686 - INFO - Row 1310/19706: Searching for Porth, S.J.
2026-02-05 18:53:00,911 - INFO - Row 1311/19706: Searching for Lee Chin, Y.
2026-02-05 18:53:01,259 - INFO - Row 1312/19706: Searching for Kelvin Lee, Y.M.
2026-02-05 18:53:01,636 - INFO - Row 1313/19706: Searching for Borges do Nascimento, I.J.
2026-02-05 18:53:01,872 - ERROR - Error searching for title 'Transforming women's health, empowerment, and gender equality with digital health: evidence-based policy and practice': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3ATransforming+women%27s+health%2C+empowerment%2C+and+gender+equality+with+digital+health%3A+evidence-based+policy+and+practice&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 18:53:01,873 - INFO - Row 1314/19706: Searching for Abdulazeem, H.M.
2026-02-05 18:53:02,096 - ERROR - Error searching for title 'Transforming women's health, empowerment, and gender equality with digital health: evidence-based policy and practice': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3ATransforming+women%27s+health%2C+empowerment%2C+and+gender+equality+with+digital+health%3A+evidence-based+policy+and+practice&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 18:53:02,097 - INFO - Row 1315/19706: Searching for Weerasekara, I.
2026-02-05 18:53:02,300 - ERROR - Error searching for title 'Transforming women's health, empowerment, and gender equality with digital health: evidence-based policy and practice': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3ATransforming+women%27s+health%2C+empowerment%2C+and+gender+equality+with+digital+health%3A+evidence-based+policy+and+practice&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 18:53:02,301 - INFO - Row 1316/19706: Searching for Marquez, J.
2026-02-05 18:53:02,505 - ERROR - Error searching for title 'Transforming women's health, empowerment, and gender equality with digital health: evidence-based policy and practice': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3ATransforming+women%27s+health%2C+empowerment%2C+and+gender+equality+with+digital+health%3A+evidence-based+policy+and+practice&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 18:53:02,506 - INFO - Row 1317/19706: Searching for Vasanthan, L.T.
2026-02-05 18:53:02,713 - ERROR - Error searching for title 'Transforming women's health, empowerment, and gender equality with digital health: evidence-based policy and practice': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3ATransforming+women%27s+health%2C+empowerment%2C+and+gender+equality+with+digital+health%3A+evidence-based+policy+and+practice&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 18:53:02,714 - INFO - Row 1318/19706: Searching for Deeken, G.
2026-02-05 18:53:02,923 - ERROR - Error searching for title 'Transforming women's health, empowerment, and gender equality with digital health: evidence-based policy and practice': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3ATransforming+women%27s+health%2C+empowerment%2C+and+gender+equality+with+digital+health%3A+evidence-based+policy+and+practice&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 18:53:02,925 - INFO - Row 1319/19706: Searching for Morgan, R.
2026-02-05 18:53:03,146 - ERROR - Error searching for title 'Transforming women's health, empowerment, and gender equality with digital health: evidence-based policy and practice': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3ATransforming+women%27s+health%2C+empowerment%2C+and+gender+equality+with+digital+health%3A+evidence-based+policy+and+practice&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 18:53:03,147 - INFO - Row 1320/19706: Searching for Tan, H.-L.
2026-02-05 18:53:03,380 - ERROR - Error searching for title 'Transforming women's health, empowerment, and gender equality with digital health: evidence-based policy and practice': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3ATransforming+women%27s+health%2C+empowerment%2C+and+gender+equality+with+digital+health%3A+evidence-based+policy+and+practice&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 18:53:03,381 - INFO - Row 1321/19706: Searching for Yordi Aguirre, I.
2026-02-05 18:53:03,619 - ERROR - Error searching for title 'Transforming women's health, empowerment, and gender equality with digital health: evidence-based policy and practice': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3ATransforming+women%27s+health%2C+empowerment%2C+and+gender+equality+with+digital+health%3A+evidence-based+policy+and+practice&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 18:53:03,621 - INFO - Row 1322/19706: Searching for Østengaard, L.
2026-02-05 18:53:03,835 - ERROR - Error searching for title 'Transforming women's health, empowerment, and gender equality with digital health: evidence-based policy and practice': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3ATransforming+women%27s+health%2C+empowerment%2C+and+gender+equality+with+digital+health%3A+evidence-based+policy+and+practice&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 18:53:03,836 - INFO - Row 1323/19706: Searching for Kularathne, I.
2026-02-05 18:53:04,049 - ERROR - Error searching for title 'Transforming women's health, empowerment, and gender equality with digital health: evidence-based policy and practice': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3ATransforming+women%27s+health%2C+empowerment%2C+and+gender+equality+with+digital+health%3A+evidence-based+policy+and+practice&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 18:53:04,049 - INFO - Row 1324/19706: Searching for Azzopardi-Muscat, N.
2026-02-05 18:53:04,257 - ERROR - Error searching for title 'Transforming women's health, empowerment, and gender equality with digital health: evidence-based policy and practice': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3ATransforming+women%27s+health%2C+empowerment%2C+and+gender+equality+with+digital+health%3A+evidence-based+policy+and+practice&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 18:53:04,258 - INFO - Row 1325/19706: Searching for van Kessel, R.
2026-02-05 18:53:04,463 - ERROR - Error searching for title 'Transforming women's health, empowerment, and gender equality with digital health: evidence-based policy and practice': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3ATransforming+women%27s+health%2C+empowerment%2C+and+gender+equality+with+digital+health%3A+evidence-based+policy+and+practice&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 18:53:04,464 - INFO - Row 1326/19706: Searching for Martinez, E.Z.
2026-02-05 18:53:04,663 - ERROR - Error searching for title 'Transforming women's health, empowerment, and gender equality with digital health: evidence-based policy and practice': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3ATransforming+women%27s+health%2C+empowerment%2C+and+gender+equality+with+digital+health%3A+evidence-based+policy+and+practice&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 18:53:04,664 - INFO - Row 1327/19706: Searching for Permanand, G.
2026-02-05 18:53:04,866 - ERROR - Error searching for title 'Transforming women's health, empowerment, and gender equality with digital health: evidence-based policy and practice': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3ATransforming+women%27s+health%2C+empowerment%2C+and+gender+equality+with+digital+health%3A+evidence-based+policy+and+practice&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 18:53:04,867 - INFO - Row 1328/19706: Searching for Novillo-Ortiz, D.
2026-02-05 18:53:05,075 - ERROR - Error searching for title 'Transforming women's health, empowerment, and gender equality with digital health: evidence-based policy and practice': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3ATransforming+women%27s+health%2C+empowerment%2C+and+gender+equality+with+digital+health%3A+evidence-based+policy+and+practice&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 18:53:05,076 - INFO - Row 1329/19706: Searching for Vörös, K.
2026-02-05 18:53:05,301 - INFO - Row 1330/19706: Searching for Skubic, M.
2026-02-05 18:53:05,517 - INFO - Row 1331/19706: Searching for Bavdaž, M.
2026-02-05 18:53:05,728 - INFO - Row 1332/19706: Searching for Došenovic Bonca, P.
2026-02-05 18:53:05,965 - INFO - Row 1333/19706: Searching for Lone, U.M.
2026-02-05 18:53:06,374 - INFO - Row 1334/19706: Searching for Bhat, S.A.
2026-02-05 18:53:06,655 - INFO - Row 1335/19706: Searching for Irfan, P.S.U.
2026-02-05 18:53:06,903 - INFO - Row 1336/19706: Searching for Hasanah, E.N.
2026-02-05 18:53:07,130 - INFO - Row 1337/19706: Searching for Bosley, S.A.
2026-02-05 18:53:07,372 - INFO - Row 1338/19706: Searching for Brown, K.M.
2026-02-05 18:53:07,564 - ERROR - Error searching for title 'From Locker Room to Limelight: Exploring College Athlete Heightened Visibility, Branding Challenges, and Safety in the Age of Name, Image, and Likeness': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3AFrom+Locker+Room+to+Limelight%3A+Exploring+College+Athlete+Heightened+Visibility%2C+Branding+Challenges%2C+and+Safety+in+the+Age+of+Name%2C+Image%2C+and+Likeness&per_page=5&select=id%2Ctitle%2Cauthorships
